Table,Num Vars,Num Encrypted Vars,Encrypted fields,Rows,Run Id,Time(ms)
num_hours Encryption,1,1,num_hours,2000,0,314.0064999461174
num_hours Encryption,1,1,num_hours,2000,1,593.1167998351157
num_hours Encryption,1,1,num_hours,2000,2,415.01919995062053
num_hours Encryption,1,1,num_hours,2000,3,351.62170021794736
num_hours Encryption,1,1,num_hours,2000,4,315.30610006302595
num_hours Encryption,1,1,num_hours,2000,5,302.7894999831915
num_hours Encryption,1,1,num_hours,2000,6,316.48060004226863
num_hours Encryption,1,1,num_hours,2000,7,312.03519995324314
num_hours Encryption,1,1,num_hours,2000,8,304.7144999727607
num_hours Encryption,1,1,num_hours,2000,9,337.9412000067532
num_hours Encryption,1,1,num_hours,2000,10,320.2548997942358
num_hours Encryption,1,1,num_hours,2000,11,354.3696999549866
num_hours Encryption,1,1,num_hours,2000,12,368.13650000840425
num_hours Encryption,1,1,num_hours,2000,13,316.31659995764494
num_hours Encryption,1,1,num_hours,2000,14,312.293800059706
num_hours Encryption,1,1,num_hours,2000,15,306.61120009608567
num_hours Encryption,1,1,num_hours,2000,16,320.8272000774741
num_hours Encryption,1,1,num_hours,2000,17,307.8452998306602
num_hours Encryption,1,1,num_hours,2000,18,308.28969995491207
num_hours Encryption,1,1,num_hours,2000,19,446.5731999371201
num_hours Encryption,1,1,num_hours,2000,20,340.0447000749409
num_hours Encryption,1,1,num_hours,2000,21,320.5615000333637
num_hours Encryption,1,1,num_hours,2000,22,344.17070006020367
num_hours Encryption,1,1,num_hours,2000,23,320.18129993230104
num_hours Encryption,1,1,num_hours,2000,24,314.257699996233
num_hours Encryption,1,1,num_hours,2000,25,322.9497999418527
num_hours Encryption,1,1,num_hours,2000,26,369.74700004793704
num_hours Encryption,1,1,num_hours,2000,27,320.2576998155564
num_hours Encryption,1,1,num_hours,2000,28,310.34289998933673
num_hours Encryption,1,1,num_hours,2000,29,390.3643998783082
