Table,Num Vars,Num Encrypted Vars,Encrypted fields,Rows,Run Id,Time(ms)
num_hours Encryption,1,1,num_hours,10,0,203.89570016413927
num_hours Encryption,1,1,num_hours,10,1,200.2888999413699
num_hours Encryption,1,1,num_hours,10,2,192.77859991416335
num_hours Encryption,1,1,num_hours,10,3,203.88359995558858
num_hours Encryption,1,1,num_hours,10,4,202.67969998531044
num_hours Encryption,1,1,num_hours,10,5,213.1753999274224
num_hours Encryption,1,1,num_hours,10,6,196.40789995901287
num_hours Encryption,1,1,num_hours,10,7,202.09529995918274
num_hours Encryption,1,1,num_hours,10,8,196.11969985999167
num_hours Encryption,1,1,num_hours,10,9,202.05319998785853
num_hours Encryption,1,1,num_hours,10,10,196.33259996771812
num_hours Encryption,1,1,num_hours,10,11,198.74559994786978
num_hours Encryption,1,1,num_hours,10,12,189.34720009565353
num_hours Encryption,1,1,num_hours,10,13,194.5215999148786
num_hours Encryption,1,1,num_hours,10,14,218.49699993617833
num_hours Encryption,1,1,num_hours,10,15,191.39099982567132
num_hours Encryption,1,1,num_hours,10,16,194.3069000262767
num_hours Encryption,1,1,num_hours,10,17,198.2197999022901
num_hours Encryption,1,1,num_hours,10,18,204.59530013613403
num_hours Encryption,1,1,num_hours,10,19,197.77940004132688
num_hours Encryption,1,1,num_hours,10,20,194.28089982829988
num_hours Encryption,1,1,num_hours,10,21,204.7849998343736
num_hours Encryption,1,1,num_hours,10,22,191.27160008065403
num_hours Encryption,1,1,num_hours,10,23,208.2018000073731
num_hours Encryption,1,1,num_hours,10,24,196.1754998192191
num_hours Encryption,1,1,num_hours,10,25,189.1938999760896
num_hours Encryption,1,1,num_hours,10,26,189.10369998775423
num_hours Encryption,1,1,num_hours,10,27,193.10010015033185
num_hours Encryption,1,1,num_hours,10,28,197.36410002224147
num_hours Encryption,1,1,num_hours,10,29,196.00190012715757
