Table,Num Vars,Num Encrypted Vars,Encrypted fields,Rows,Run Id,Time(ms)
num_hours Encryption,1,1,num_hours,100,0,274.90420010872185
num_hours Encryption,1,1,num_hours,100,1,274.0017001051456
num_hours Encryption,1,1,num_hours,100,2,275.14349995180964
num_hours Encryption,1,1,num_hours,100,3,302.80299996957183
num_hours Encryption,1,1,num_hours,100,4,212.71589980460703
num_hours Encryption,1,1,num_hours,100,5,214.14129994809628
num_hours Encryption,1,1,num_hours,100,6,200.2118001691997
num_hours Encryption,1,1,num_hours,100,7,199.4137999136001
num_hours Encryption,1,1,num_hours,100,8,216.7806001380086
num_hours Encryption,1,1,num_hours,100,9,199.58180002868176
num_hours Encryption,1,1,num_hours,100,10,203.44509999267757
num_hours Encryption,1,1,num_hours,100,11,199.19429998844862
num_hours Encryption,1,1,num_hours,100,12,208.77470006234944
num_hours Encryption,1,1,num_hours,100,13,200.68240002729
num_hours Encryption,1,1,num_hours,100,14,200.69409999996424
num_hours Encryption,1,1,num_hours,100,15,212.0831001084298
num_hours Encryption,1,1,num_hours,100,16,202.96550006605685
num_hours Encryption,1,1,num_hours,100,17,205.2801998797804
num_hours Encryption,1,1,num_hours,100,18,210.73349984362721
num_hours Encryption,1,1,num_hours,100,19,196.7984999064356
num_hours Encryption,1,1,num_hours,100,20,201.26880006864667
num_hours Encryption,1,1,num_hours,100,21,203.021900029853
num_hours Encryption,1,1,num_hours,100,22,205.06069995462894
num_hours Encryption,1,1,num_hours,100,23,201.074100099504
num_hours Encryption,1,1,num_hours,100,24,213.51100015453994
num_hours Encryption,1,1,num_hours,100,25,205.55750001221895
num_hours Encryption,1,1,num_hours,100,26,211.36600011959672
num_hours Encryption,1,1,num_hours,100,27,212.01639994978905
num_hours Encryption,1,1,num_hours,100,28,195.46090019866824
num_hours Encryption,1,1,num_hours,100,29,201.2644000351429
