Table,Num Vars,Num Encrypted Vars,Encrypted fields,Rows,Run Id,Time(ms)
num_hours,0,-,num_hours,5000,0,524.5150998234749
num_hours,0,-,num_hours,5000,1,454.7625998966396
num_hours,0,-,num_hours,5000,2,509.1896001249552
num_hours,0,-,num_hours,5000,3,465.89370002038777
num_hours,0,-,num_hours,5000,4,520.3839000314474
num_hours,0,-,num_hours,5000,5,459.13149998523295
num_hours,0,-,num_hours,5000,6,515.9434999804944
num_hours,0,-,num_hours,5000,7,472.8816000279039
num_hours,0,-,num_hours,5000,8,506.4135000575334
num_hours,0,-,num_hours,5000,9,462.55580009892583
num_hours,0,-,num_hours,5000,10,510.52189990878105
num_hours,0,-,num_hours,5000,11,512.3670001048595
num_hours,0,-,num_hours,5000,12,492.1035999432206
num_hours,0,-,num_hours,5000,13,503.49800009280443
num_hours,0,-,num_hours,5000,14,488.6643001809716
num_hours,0,-,num_hours,5000,15,520.1292999554425
num_hours,0,-,num_hours,5000,16,495.24180009029806
num_hours,0,-,num_hours,5000,17,510.49340004101396
num_hours,0,-,num_hours,5000,18,469.8940000962466
num_hours,0,-,num_hours,5000,19,665.8796998672187
num_hours,0,-,num_hours,5000,20,457.1858001872897
num_hours,0,-,num_hours,5000,21,498.6817999742925
num_hours,0,-,num_hours,5000,22,467.9912000428885
num_hours,0,-,num_hours,5000,23,458.3705000113696
num_hours,0,-,num_hours,5000,24,512.5025000888854
num_hours,0,-,num_hours,5000,25,473.25679985806346
num_hours,0,-,num_hours,5000,26,502.81609990634024
num_hours,0,-,num_hours,5000,27,469.9448999017477
num_hours,0,-,num_hours,5000,28,485.32300000078976
num_hours,0,-,num_hours,5000,29,466.85920003801584
