Table,Num Vars,Num Encrypted Vars,Encrypted fields,Rows,Run Id,Time(ms)
is_active Encryption,1,1,is_active,1000,0,351.8546998966485
is_active Encryption,1,1,is_active,1000,1,322.4382000043988
is_active Encryption,1,1,is_active,1000,2,282.1057999972254
is_active Encryption,1,1,is_active,1000,3,286.4284999668598
is_active Encryption,1,1,is_active,1000,4,348.78320014104247
is_active Encryption,1,1,is_active,1000,5,280.21320002153516
is_active Encryption,1,1,is_active,1000,6,249.5975000783801
is_active Encryption,1,1,is_active,1000,7,251.4345000963658
is_active Encryption,1,1,is_active,1000,8,267.01409998349845
is_active Encryption,1,1,is_active,1000,9,252.1126999054104
is_active Encryption,1,1,is_active,1000,10,251.04269990697503
is_active Encryption,1,1,is_active,1000,11,256.33460003882647
is_active Encryption,1,1,is_active,1000,12,253.31429997459054
is_active Encryption,1,1,is_active,1000,13,250.06230012513697
is_active Encryption,1,1,is_active,1000,14,248.67659993469715
is_active Encryption,1,1,is_active,1000,15,318.89109988696873
is_active Encryption,1,1,is_active,1000,16,287.438299972564
is_active Encryption,1,1,is_active,1000,17,304.3100999202579
is_active Encryption,1,1,is_active,1000,18,274.5236998889595
is_active Encryption,1,1,is_active,1000,19,288.86600001715124
is_active Encryption,1,1,is_active,1000,20,327.1777001209557
is_active Encryption,1,1,is_active,1000,21,290.43080005794764
is_active Encryption,1,1,is_active,1000,22,292.16729989275336
is_active Encryption,1,1,is_active,1000,23,372.3117997869849
is_active Encryption,1,1,is_active,1000,24,349.316599778831
is_active Encryption,1,1,is_active,1000,25,311.88279995694757
is_active Encryption,1,1,is_active,1000,26,324.26570006646216
is_active Encryption,1,1,is_active,1000,27,364.35210006311536
is_active Encryption,1,1,is_active,1000,28,307.6652002055198
is_active Encryption,1,1,is_active,1000,29,329.0085999760777
