Table,Num Vars,Num Encrypted Vars,Encrypted fields,Rows,Run Id,Time(ms)
is_active,0,-,is_active,2000,0,216.38800017535686
is_active,0,-,is_active,2000,1,211.7743999697268
is_active,0,-,is_active,2000,2,226.94680001586676
is_active,0,-,is_active,2000,3,215.94939986243844
is_active,0,-,is_active,2000,4,216.80779987946153
is_active,0,-,is_active,2000,5,216.8250000104308
is_active,0,-,is_active,2000,6,212.7366999629885
is_active,0,-,is_active,2000,7,220.9246999118477
is_active,0,-,is_active,2000,8,305.1607001107186
is_active,0,-,is_active,2000,9,212.61589997448027
is_active,0,-,is_active,2000,10,216.2244999781251
is_active,0,-,is_active,2000,11,209.76340002380311
is_active,0,-,is_active,2000,12,222.5939000491053
is_active,0,-,is_active,2000,13,210.3880001232028
is_active,0,-,is_active,2000,14,218.20160001516342
is_active,0,-,is_active,2000,15,221.87489992938936
is_active,0,-,is_active,2000,16,242.4153999891132
is_active,0,-,is_active,2000,17,229.4644999783486
is_active,0,-,is_active,2000,18,221.2741000112146
is_active,0,-,is_active,2000,19,244.55780000425875
is_active,0,-,is_active,2000,20,223.26670004986227
is_active,0,-,is_active,2000,21,209.3923999927938
is_active,0,-,is_active,2000,22,217.06779999658465
is_active,0,-,is_active,2000,23,243.41399990953505
is_active,0,-,is_active,2000,24,282.227799994871
is_active,0,-,is_active,2000,25,228.3600999508053
is_active,0,-,is_active,2000,26,222.11960004642606
is_active,0,-,is_active,2000,27,216.91189985722303
is_active,0,-,is_active,2000,28,217.73999999277294
is_active,0,-,is_active,2000,29,214.46789987385273
