Table,Num Vars,Num Encrypted Vars,Encrypted fields,Rows,Run Id,Time(ms)
is_active Encryption,1,1,is_active,10000,0,1890.8453001640737
is_active Encryption,1,1,is_active,10000,1,1600.166899850592
is_active Encryption,1,1,is_active,10000,2,1684.3455000780523
is_active Encryption,1,1,is_active,10000,3,1680.1696000620723
is_active Encryption,1,1,is_active,10000,4,938.9589000493288
is_active Encryption,1,1,is_active,10000,5,1027.134999865666
is_active Encryption,1,1,is_active,10000,6,973.0207999236882
is_active Encryption,1,1,is_active,10000,7,947.2270999103785
is_active Encryption,1,1,is_active,10000,8,1043.2692999020219
is_active Encryption,1,1,is_active,10000,9,1034.7703001461923
is_active Encryption,1,1,is_active,10000,10,910.6474998407066
is_active Encryption,1,1,is_active,10000,11,944.6872998960316
is_active Encryption,1,1,is_active,10000,12,1051.1011998169124
is_active Encryption,1,1,is_active,10000,13,1007.4646999128163
is_active Encryption,1,1,is_active,10000,14,999.3633998092264
is_active Encryption,1,1,is_active,10000,15,954.0762999095023
is_active Encryption,1,1,is_active,10000,16,964.7295998875052
is_active Encryption,1,1,is_active,10000,17,1117.9460000712425
is_active Encryption,1,1,is_active,10000,18,1156.9459000602365
is_active Encryption,1,1,is_active,10000,19,1437.1593000832945
is_active Encryption,1,1,is_active,10000,20,1132.821299834177
is_active Encryption,1,1,is_active,10000,21,1011.7768000345677
is_active Encryption,1,1,is_active,10000,22,954.3504999019206
is_active Encryption,1,1,is_active,10000,23,961.5910998545587
is_active Encryption,1,1,is_active,10000,24,947.1281000878662
is_active Encryption,1,1,is_active,10000,25,893.6324000824243
is_active Encryption,1,1,is_active,10000,26,958.7789999786764
is_active Encryption,1,1,is_active,10000,27,931.1873000115156
is_active Encryption,1,1,is_active,10000,28,932.0960000623018
is_active Encryption,1,1,is_active,10000,29,1030.282200081274
