Table,Num Vars,Num Encrypted Vars,Encrypted fields,Rows,Run Id,Time(ms)
is_active Encryption,1,1,is_active,100,0,204.1263000573963
is_active Encryption,1,1,is_active,100,1,200.20810002461076
is_active Encryption,1,1,is_active,100,2,200.1197999343276
is_active Encryption,1,1,is_active,100,3,220.17350001260638
is_active Encryption,1,1,is_active,100,4,230.09369987994432
is_active Encryption,1,1,is_active,100,5,196.2546999566257
is_active Encryption,1,1,is_active,100,6,202.3509000428021
is_active Encryption,1,1,is_active,100,7,252.22569983452559
is_active Encryption,1,1,is_active,100,8,263.9301000162959
is_active Encryption,1,1,is_active,100,9,196.20759994722903
is_active Encryption,1,1,is_active,100,10,207.03570009209216
is_active Encryption,1,1,is_active,100,11,197.41070014424622
is_active Encryption,1,1,is_active,100,12,200.0486000906676
is_active Encryption,1,1,is_active,100,13,190.36600016988814
is_active Encryption,1,1,is_active,100,14,195.8784000016749
is_active Encryption,1,1,is_active,100,15,206.16400009021163
is_active Encryption,1,1,is_active,100,16,196.1975002195686
is_active Encryption,1,1,is_active,100,17,216.33010008372366
is_active Encryption,1,1,is_active,100,18,204.71930014900863
is_active Encryption,1,1,is_active,100,19,193.53760010562837
is_active Encryption,1,1,is_active,100,20,200.06070006638765
is_active Encryption,1,1,is_active,100,21,198.19059991277754
is_active Encryption,1,1,is_active,100,22,240.29579991474748
is_active Encryption,1,1,is_active,100,23,198.30190017819405
is_active Encryption,1,1,is_active,100,24,194.53889993019402
is_active Encryption,1,1,is_active,100,25,197.6989998947829
is_active Encryption,1,1,is_active,100,26,193.9690001308918
is_active Encryption,1,1,is_active,100,27,194.19960002414882
is_active Encryption,1,1,is_active,100,28,196.1284999269992
is_active Encryption,1,1,is_active,100,29,208.44689989462495
