Table,Num Vars,Num Encrypted Vars,Encrypted fields,Rows,Run Id,Time(ms)
name Encryption,1,1,name,1000,0,303.6660000216216
name Encryption,1,1,name,1000,1,260.1932999677956
name Encryption,1,1,name,1000,2,248.7699999473989
name Encryption,1,1,name,1000,3,247.77669995091856
name Encryption,1,1,name,1000,4,242.79400007799268
name Encryption,1,1,name,1000,5,277.4273999966681
name Encryption,1,1,name,1000,6,256.11809990368783
name Encryption,1,1,name,1000,7,268.1653001345694
name Encryption,1,1,name,1000,8,245.0008001178503
name Encryption,1,1,name,1000,9,259.45609994232655
name Encryption,1,1,name,1000,10,244.5615001488477
name Encryption,1,1,name,1000,11,243.8903998117894
name Encryption,1,1,name,1000,12,242.24900011904538
name Encryption,1,1,name,1000,13,248.17539984360337
name Encryption,1,1,name,1000,14,260.18560002557933
name Encryption,1,1,name,1000,15,310.20880001597106
name Encryption,1,1,name,1000,16,244.49609988369048
name Encryption,1,1,name,1000,17,263.96250003017485
name Encryption,1,1,name,1000,18,248.25940001755953
name Encryption,1,1,name,1000,19,246.18969997391105
name Encryption,1,1,name,1000,20,246.26579997129738
name Encryption,1,1,name,1000,21,282.2157999034971
name Encryption,1,1,name,1000,22,431.5639999695122
name Encryption,1,1,name,1000,23,247.0441998448223
name Encryption,1,1,name,1000,24,253.06789996102452
name Encryption,1,1,name,1000,25,244.20069996267557
name Encryption,1,1,name,1000,26,245.32480002380908
name Encryption,1,1,name,1000,27,277.1707000210881
name Encryption,1,1,name,1000,28,257.2737999726087
name Encryption,1,1,name,1000,29,250.4063998349011
