Table,Num Vars,Num Encrypted Vars,Encrypted fields,Rows,Run Id,Time(ms)
name,0,-,name,5000,0,531.5681002102792
name,0,-,name,5000,1,455.9434000402689
name,0,-,name,5000,2,508.3227001596242
name,0,-,name,5000,3,481.7867998499423
name,0,-,name,5000,4,524.2867998313159
name,0,-,name,5000,5,498.25419997796416
name,0,-,name,5000,6,501.2759000528604
name,0,-,name,5000,7,460.38879989646375
name,0,-,name,5000,8,519.9034998659045
name,0,-,name,5000,9,476.19549999944866
name,0,-,name,5000,10,471.7582000885159
name,0,-,name,5000,11,496.02279998362064
name,0,-,name,5000,12,467.4297000747174
name,0,-,name,5000,13,502.93869990855455
name,0,-,name,5000,14,474.2622000630945
name,0,-,name,5000,15,494.2751000635326
name,0,-,name,5000,16,464.5314998924732
name,0,-,name,5000,17,527.0887999795377
name,0,-,name,5000,18,477.2323998622596
name,0,-,name,5000,19,515.2996000833809
name,0,-,name,5000,20,468.0446998681873
name,0,-,name,5000,21,502.7944999746978
name,0,-,name,5000,22,543.097399873659
name,0,-,name,5000,23,535.6070999987423
name,0,-,name,5000,24,627.5747998151928
name,0,-,name,5000,25,530.3744999691844
name,0,-,name,5000,26,626.5056999400258
name,0,-,name,5000,27,616.541099967435
name,0,-,name,5000,28,750.1431000418961
name,0,-,name,5000,29,497.38089996390045
