Table,Num Vars,Num Encrypted Vars,Encrypted fields,Rows,Run Id,Time(ms)
name Encryption,1,1,name,2000,0,302.2943001706153
name Encryption,1,1,name,2000,1,298.28200000338256
name Encryption,1,1,name,2000,2,348.2870999723673
name Encryption,1,1,name,2000,3,294.3706000223756
name Encryption,1,1,name,2000,4,300.2985001076013
name Encryption,1,1,name,2000,5,310.79500005580485
name Encryption,1,1,name,2000,6,300.3827000502497
name Encryption,1,1,name,2000,7,293.6954000033438
name Encryption,1,1,name,2000,8,303.8676001597196
name Encryption,1,1,name,2000,9,296.7246000189334
name Encryption,1,1,name,2000,10,337.9893999081105
name Encryption,1,1,name,2000,11,315.1011001318693
name Encryption,1,1,name,2000,12,299.4903000071645
name Encryption,1,1,name,2000,13,292.1839999035001
name Encryption,1,1,name,2000,14,300.2927000634372
name Encryption,1,1,name,2000,15,328.4088000655174
name Encryption,1,1,name,2000,16,304.2953999247402
name Encryption,1,1,name,2000,17,318.4570998419076
name Encryption,1,1,name,2000,18,341.956099960953
name Encryption,1,1,name,2000,19,294.3895000498742
name Encryption,1,1,name,2000,20,316.3616999518126
name Encryption,1,1,name,2000,21,312.9203000571579
name Encryption,1,1,name,2000,22,385.56809979490936
name Encryption,1,1,name,2000,23,296.38600000180304
name Encryption,1,1,name,2000,24,300.24360003881156
name Encryption,1,1,name,2000,25,294.4720000959933
name Encryption,1,1,name,2000,26,380.0609998870641
name Encryption,1,1,name,2000,27,304.1117999237031
name Encryption,1,1,name,2000,28,298.26790001243353
name Encryption,1,1,name,2000,29,388.55840009637177
