Table,Num Vars,Num Encrypted Vars,Encrypted fields,Rows,Run Id,Time(ms)
name Encryption,1,1,name,5000,0,996.2625000625849
name Encryption,1,1,name,5000,1,876.5895999968052
name Encryption,1,1,name,5000,2,990.1648999657482
name Encryption,1,1,name,5000,3,657.835999969393
name Encryption,1,1,name,5000,4,600.7007998414338
name Encryption,1,1,name,5000,5,628.5347999073565
name Encryption,1,1,name,5000,6,638.5451001115143
name Encryption,1,1,name,5000,7,708.2978999242187
name Encryption,1,1,name,5000,8,582.9837000928819
name Encryption,1,1,name,5000,9,628.5045000258833
name Encryption,1,1,name,5000,10,580.6263000704348
name Encryption,1,1,name,5000,11,592.5690999720246
name Encryption,1,1,name,5000,12,736.4847999997437
name Encryption,1,1,name,5000,13,586.6585001349449
name Encryption,1,1,name,5000,14,590.3986000921577
name Encryption,1,1,name,5000,15,616.4903999306262
name Encryption,1,1,name,5000,16,664.6754001267254
name Encryption,1,1,name,5000,17,564.7315999958664
name Encryption,1,1,name,5000,18,676.5618999488652
name Encryption,1,1,name,5000,19,572.7399000898004
name Encryption,1,1,name,5000,20,598.7458999734372
name Encryption,1,1,name,5000,21,658.2385001238436
name Encryption,1,1,name,5000,22,594.5115000940859
name Encryption,1,1,name,5000,23,642.3983999993652
name Encryption,1,1,name,5000,24,608.780900016427
name Encryption,1,1,name,5000,25,606.2653001863509
name Encryption,1,1,name,5000,26,579.5298998709768
name Encryption,1,1,name,5000,27,695.9198000840843
name Encryption,1,1,name,5000,28,574.4592999108136
name Encryption,1,1,name,5000,29,566.5446000639349
