Table,Num Vars,Num Encrypted Vars,Encrypted fields,Rows,Run Id,Time(ms)
name Encryption,1,1,name,10,0,274.42510006949306
name Encryption,1,1,name,10,1,274.5066999923438
name Encryption,1,1,name,10,2,189.03240002691746
name Encryption,1,1,name,10,3,192.16010021045804
name Encryption,1,1,name,10,4,196.22689997777343
name Encryption,1,1,name,10,5,195.87940000928938
name Encryption,1,1,name,10,6,190.37199998274446
name Encryption,1,1,name,10,7,191.72669993713498
name Encryption,1,1,name,10,8,204.42710001952946
name Encryption,1,1,name,10,9,194.34339995495975
name Encryption,1,1,name,10,10,195.95539988949895
name Encryption,1,1,name,10,11,188.24349995702505
name Encryption,1,1,name,10,12,186.14239990711212
name Encryption,1,1,name,10,13,202.0994999911636
name Encryption,1,1,name,10,14,192.2048998530954
name Encryption,1,1,name,10,15,190.93789998441935
name Encryption,1,1,name,10,16,191.366899991408
name Encryption,1,1,name,10,17,186.394999967888
name Encryption,1,1,name,10,18,197.84589996561408
name Encryption,1,1,name,10,19,196.5683999005705
name Encryption,1,1,name,10,20,193.9153999555856
name Encryption,1,1,name,10,21,198.1754000298679
name Encryption,1,1,name,10,22,198.36149993352592
name Encryption,1,1,name,10,23,198.10130004771054
name Encryption,1,1,name,10,24,190.12019992806017
name Encryption,1,1,name,10,25,191.9491000007838
name Encryption,1,1,name,10,26,190.18060015514493
name Encryption,1,1,name,10,27,188.96930012851954
name Encryption,1,1,name,10,28,189.28609997965395
name Encryption,1,1,name,10,29,188.32040019333363
