Table,Num Vars,Num Encrypted Vars,Encrypted fields,Rows,Run Id,Time(ms)
name,0,-,name,1000,0,196.05190004222095
name,0,-,name,1000,1,205.09019983001053
name,0,-,name,1000,2,201.24579989351332
name,0,-,name,1000,3,204.58190003409982
name,0,-,name,1000,4,208.6841999553144
name,0,-,name,1000,5,198.78960005007684
name,0,-,name,1000,6,204.83590010553598
name,0,-,name,1000,7,213.00220000557601
name,0,-,name,1000,8,202.4466001894325
name,0,-,name,1000,9,201.05700008571148
name,0,-,name,1000,10,252.16919998638332
name,0,-,name,1000,11,200.89770015329123
name,0,-,name,1000,12,254.67479997314513
name,0,-,name,1000,13,268.59940006397665
name,0,-,name,1000,14,256.79090013727546
name,0,-,name,1000,15,286.9112999178469
name,0,-,name,1000,16,274.39039992168546
name,0,-,name,1000,17,276.0179000906646
name,0,-,name,1000,18,282.18229999765754
name,0,-,name,1000,19,268.3788000140339
name,0,-,name,1000,20,266.71280013397336
name,0,-,name,1000,21,272.25859998725355
name,0,-,name,1000,22,274.36250005848706
name,0,-,name,1000,23,274.84400011599064
name,0,-,name,1000,24,273.5757001210004
name,0,-,name,1000,25,275.3836999181658
name,0,-,name,1000,26,213.39339995756745
name,0,-,name,1000,27,204.30939993821084
name,0,-,name,1000,28,202.10690004751086
name,0,-,name,1000,29,210.86709992960095
