Table,Num Vars,Num Encrypted Vars,Encrypted fields,Rows,Run Id,Time(ms)
created_on,0,-,created_on,2000,0,231.2331001739949
created_on,0,-,created_on,2000,1,225.9693997912109
created_on,0,-,created_on,2000,2,224.0164999384433
created_on,0,-,created_on,2000,3,249.7892000246793
created_on,0,-,created_on,2000,4,216.4322999306023
created_on,0,-,created_on,2000,5,226.53439990244806
created_on,0,-,created_on,2000,6,275.82440013065934
created_on,0,-,created_on,2000,7,226.63320018909872
created_on,0,-,created_on,2000,8,224.1787000093609
created_on,0,-,created_on,2000,9,223.52639981545508
created_on,0,-,created_on,2000,10,222.42939984425902
created_on,0,-,created_on,2000,11,224.59120000712574
created_on,0,-,created_on,2000,12,221.98579995892942
created_on,0,-,created_on,2000,13,223.3645000960678
created_on,0,-,created_on,2000,14,222.1329000312835
created_on,0,-,created_on,2000,15,232.98470000736415
created_on,0,-,created_on,2000,16,222.96380018815398
created_on,0,-,created_on,2000,17,228.97129994817078
created_on,0,-,created_on,2000,18,223.20420015603304
created_on,0,-,created_on,2000,19,213.2331000175327
created_on,0,-,created_on,2000,20,223.79370010457933
created_on,0,-,created_on,2000,21,231.36249999515712
created_on,0,-,created_on,2000,22,225.66060000099242
created_on,0,-,created_on,2000,23,240.0309001095593
created_on,0,-,created_on,2000,24,281.21450007893145
created_on,0,-,created_on,2000,25,219.47270003147423
created_on,0,-,created_on,2000,26,221.81919985450804
created_on,0,-,created_on,2000,27,231.62760003469884
created_on,0,-,created_on,2000,28,230.2576000802219
created_on,0,-,created_on,2000,29,216.3954998832196
