Table,Num Vars,Num Encrypted Vars,Encrypted fields,Rows,Run Id,Time(ms)
created_on Encryption,1,1,created_on,100,0,201.30249997600913
created_on Encryption,1,1,created_on,100,1,201.62310008890927
created_on Encryption,1,1,created_on,100,2,206.81259990669787
created_on Encryption,1,1,created_on,100,3,223.29210001043975
created_on Encryption,1,1,created_on,100,4,226.42789990641177
created_on Encryption,1,1,created_on,100,5,208.16390006802976
created_on Encryption,1,1,created_on,100,6,212.22169999964535
created_on Encryption,1,1,created_on,100,7,198.71139992028475
created_on Encryption,1,1,created_on,100,8,205.6330000050366
created_on Encryption,1,1,created_on,100,9,216.74340008758008
created_on Encryption,1,1,created_on,100,10,204.8662998713553
created_on Encryption,1,1,created_on,100,11,210.00969992019236
created_on Encryption,1,1,created_on,100,12,210.08080011233687
created_on Encryption,1,1,created_on,100,13,210.6573001947254
created_on Encryption,1,1,created_on,100,14,222.07950009033084
created_on Encryption,1,1,created_on,100,15,203.13930022530258
created_on Encryption,1,1,created_on,100,16,205.53980022668839
created_on Encryption,1,1,created_on,100,17,209.75790009833872
created_on Encryption,1,1,created_on,100,18,203.72080011293292
created_on Encryption,1,1,created_on,100,19,208.98390002548695
created_on Encryption,1,1,created_on,100,20,211.0820000525564
created_on Encryption,1,1,created_on,100,21,210.09399998001754
created_on Encryption,1,1,created_on,100,22,204.8992000054568
created_on Encryption,1,1,created_on,100,23,214.5074000582099
created_on Encryption,1,1,created_on,100,24,209.83019983395934
created_on Encryption,1,1,created_on,100,25,231.57990002073348
created_on Encryption,1,1,created_on,100,26,218.28609984368086
created_on Encryption,1,1,created_on,100,27,208.56880000792444
created_on Encryption,1,1,created_on,100,28,208.8099999818951
created_on Encryption,1,1,created_on,100,29,213.78839993849397
