Table,Num Vars,Num Encrypted Vars,Encrypted fields,Rows,Run Id,Time(ms)
created_on Encryption,1,1,created_on,10,0,199.50450002215803
created_on Encryption,1,1,created_on,10,1,195.65419992431998
created_on Encryption,1,1,created_on,10,2,217.39839995279908
created_on Encryption,1,1,created_on,10,3,201.06060011312366
created_on Encryption,1,1,created_on,10,4,189.22790000215173
created_on Encryption,1,1,created_on,10,5,190.04160002805293
created_on Encryption,1,1,created_on,10,6,192.99510004930198
created_on Encryption,1,1,created_on,10,7,195.24229993112385
created_on Encryption,1,1,created_on,10,8,198.90099996700883
created_on Encryption,1,1,created_on,10,9,265.873400028795
created_on Encryption,1,1,created_on,10,10,190.72369998320937
created_on Encryption,1,1,created_on,10,11,193.19620006717741
created_on Encryption,1,1,created_on,10,12,194.40399995073676
created_on Encryption,1,1,created_on,10,13,190.43439999222755
created_on Encryption,1,1,created_on,10,14,203.7850001361221
created_on Encryption,1,1,created_on,10,15,193.12610011547804
created_on Encryption,1,1,created_on,10,16,193.5226998757571
created_on Encryption,1,1,created_on,10,17,191.908200038597
created_on Encryption,1,1,created_on,10,18,189.91720001213253
created_on Encryption,1,1,created_on,10,19,197.15779996477067
created_on Encryption,1,1,created_on,10,20,196.48590008728206
created_on Encryption,1,1,created_on,10,21,194.38649993389845
created_on Encryption,1,1,created_on,10,22,194.1190001089126
created_on Encryption,1,1,created_on,10,23,189.36600000597537
created_on Encryption,1,1,created_on,10,24,190.25360001251101
created_on Encryption,1,1,created_on,10,25,195.8196999039501
created_on Encryption,1,1,created_on,10,26,192.35100015066564
created_on Encryption,1,1,created_on,10,27,187.36169999465346
created_on Encryption,1,1,created_on,10,28,188.40059987269342
created_on Encryption,1,1,created_on,10,29,198.35439999587834
