Table,Num Vars,Num Encrypted Vars,Encrypted fields,Rows,Run Id,Time(ms)
created_on,0,-,created_on,100,0,199.36590013094246
created_on,0,-,created_on,100,1,190.82179991528392
created_on,0,-,created_on,100,2,199.18609992600977
created_on,0,-,created_on,100,3,190.72910002432764
created_on,0,-,created_on,100,4,193.97289981134236
created_on,0,-,created_on,100,5,220.35680012777448
created_on,0,-,created_on,100,6,192.57570011541247
created_on,0,-,created_on,100,7,191.67930004186928
created_on,0,-,created_on,100,8,191.89250003546476
created_on,0,-,created_on,100,9,201.47079997695982
created_on,0,-,created_on,100,10,203.45689984969795
created_on,0,-,created_on,100,11,199.66190005652606
created_on,0,-,created_on,100,12,192.0458001550287
created_on,0,-,created_on,100,13,203.05010001175106
created_on,0,-,created_on,100,14,194.0834999550134
created_on,0,-,created_on,100,15,193.75890004448593
created_on,0,-,created_on,100,16,196.542700054124
created_on,0,-,created_on,100,17,193.33459995687008
created_on,0,-,created_on,100,18,196.88920001499355
created_on,0,-,created_on,100,19,201.67839992791414
created_on,0,-,created_on,100,20,196.40600006096065
created_on,0,-,created_on,100,21,195.55369997397065
created_on,0,-,created_on,100,22,192.23239994607866
created_on,0,-,created_on,100,23,203.66330002434552
created_on,0,-,created_on,100,24,190.7778000459075
created_on,0,-,created_on,100,25,198.8771001342684
created_on,0,-,created_on,100,26,202.219600090757
created_on,0,-,created_on,100,27,197.56120000965893
created_on,0,-,created_on,100,28,194.162999978289
created_on,0,-,created_on,100,29,190.11299987323582
