Table,Num Vars,Num Encrypted Vars,Encrypted fields,Rows,Run Id,Time(ms)
created_on Encryption,1,1,created_on,2000,0,512.1009999420494
created_on Encryption,1,1,created_on,2000,1,567.1845998149365
created_on Encryption,1,1,created_on,2000,2,497.8906000033021
created_on Encryption,1,1,created_on,2000,3,561.1761999316514
created_on Encryption,1,1,created_on,2000,4,523.8321998622268
created_on Encryption,1,1,created_on,2000,5,490.21729989908636
created_on Encryption,1,1,created_on,2000,6,559.0758000034839
created_on Encryption,1,1,created_on,2000,7,577.9395001009107
created_on Encryption,1,1,created_on,2000,8,448.6763998866081
created_on Encryption,1,1,created_on,2000,9,561.0867999494076
created_on Encryption,1,1,created_on,2000,10,441.08160003088415
created_on Encryption,1,1,created_on,2000,11,447.5269999820739
created_on Encryption,1,1,created_on,2000,12,557.0904000196606
created_on Encryption,1,1,created_on,2000,13,561.4850001875311
created_on Encryption,1,1,created_on,2000,14,639.0788999851793
created_on Encryption,1,1,created_on,2000,15,498.65099997259676
created_on Encryption,1,1,created_on,2000,16,580.0646999850869
created_on Encryption,1,1,created_on,2000,17,480.06079997867346
created_on Encryption,1,1,created_on,2000,18,560.9936001710594
created_on Encryption,1,1,created_on,2000,19,458.41820002533495
created_on Encryption,1,1,created_on,2000,20,504.39210003241897
created_on Encryption,1,1,created_on,2000,21,542.0714998617768
created_on Encryption,1,1,created_on,2000,22,580.9531998820603
created_on Encryption,1,1,created_on,2000,23,465.94549994915724
created_on Encryption,1,1,created_on,2000,24,500.2975999377668
created_on Encryption,1,1,created_on,2000,25,548.9868998993188
created_on Encryption,1,1,created_on,2000,26,466.23859996907413
created_on Encryption,1,1,created_on,2000,27,446.2268999777734
created_on Encryption,1,1,created_on,2000,28,491.35370017029345
created_on Encryption,1,1,created_on,2000,29,451.33120007812977
