Table,Num Vars,Num Encrypted Vars,Encrypted fields,Rows,Run Id,Time(ms)
Coworker,5,0,-,10,0,211.2916000187397
Coworker,5,0,-,10,1,203.77210015431046
Coworker,5,0,-,10,2,191.71439995989203
Coworker,5,0,-,10,3,198.12559988349676
Coworker,5,0,-,10,4,197.78669998049736
Coworker,5,0,-,10,5,196.18019997142255
Coworker,5,0,-,10,6,197.24790006875992
Coworker,5,0,-,10,7,198.89759994111955
Coworker,5,0,-,10,8,191.4961999282241
Coworker,5,0,-,10,9,197.53680005669594
Coworker,5,0,-,10,10,199.3831000290811
Coworker,5,0,-,10,11,223.83410017937422
Coworker,5,0,-,10,12,196.07109995558858
Coworker,5,0,-,10,13,189.61440003477037
Coworker,5,0,-,10,14,191.18100008927286
Coworker,5,0,-,10,15,198.37450003251433
Coworker,5,0,-,10,16,209.6731998026371
Coworker,5,0,-,10,17,202.88620004430413
Coworker,5,0,-,10,18,191.64919992908835
Coworker,5,0,-,10,19,189.568700036034
Coworker,5,0,-,10,20,187.6014000736177
Coworker,5,0,-,10,21,193.67399998009205
Coworker,5,0,-,10,22,189.70840005204082
Coworker,5,0,-,10,23,196.9262999482453
Coworker,5,0,-,10,24,206.4032000489533
Coworker,5,0,-,10,25,201.33790001273155
Coworker,5,0,-,10,26,193.82469984702766
Coworker,5,0,-,10,27,187.2262000106275
Coworker,5,0,-,10,28,189.67460002750158
Coworker,5,0,-,10,29,185.50439993850887
