Table,Num Vars,Num Encrypted Vars,Encrypted fields,Rows,Run Id,Time(ms)
Coworker,5,0,-,10000,0,480.64110008999705
Coworker,5,0,-,10000,1,519.1838000901043
Coworker,5,0,-,10000,2,535.2232998702675
Coworker,5,0,-,10000,3,528.9469000417739
Coworker,5,0,-,10000,4,537.5133999623358
Coworker,5,0,-,10000,5,484.6695999149233
Coworker,5,0,-,10000,6,567.6952998619527
Coworker,5,0,-,10000,7,500.557400053367
Coworker,5,0,-,10000,8,551.5924000646919
Coworker,5,0,-,10000,9,547.7199000306427
Coworker,5,0,-,10000,10,500.1509999856353
Coworker,5,0,-,10000,11,535.821900004521
Coworker,5,0,-,10000,12,551.697599934414
Coworker,5,0,-,10000,13,615.9473001025617
Coworker,5,0,-,10000,14,578.3194000832736
Coworker,5,0,-,10000,15,546.450600028038
Coworker,5,0,-,10000,16,525.9387998376042
Coworker,5,0,-,10000,17,518.8985001295805
Coworker,5,0,-,10000,18,667.3690001480281
Coworker,5,0,-,10000,19,558.2825001329184
Coworker,5,0,-,10000,20,576.4405000954866
Coworker,5,0,-,10000,21,532.6908999122679
Coworker,5,0,-,10000,22,591.6651000734419
Coworker,5,0,-,10000,23,546.3211999740452
Coworker,5,0,-,10000,24,546.3308999314904
Coworker,5,0,-,10000,25,639.4905999768525
Coworker,5,0,-,10000,26,582.5940000358969
Coworker,5,0,-,10000,27,627.7002000715584
Coworker,5,0,-,10000,28,542.414000025019
Coworker,5,0,-,10000,29,543.513799784705
