Table,Num Vars,Num Encrypted Vars,Encrypted fields,Rows,Run Id,Time(ms)
Team,4,0,-,10000,0,627.0255998242646
Team,4,0,-,10000,1,606.7642001435161
Team,4,0,-,10000,2,764.2302000895143
Team,4,0,-,10000,3,604.2480999603868
Team,4,0,-,10000,4,615.9304000902921
Team,4,0,-,10000,5,546.7976999934763
Team,4,0,-,10000,6,611.332300119102
Team,4,0,-,10000,7,544.5739000570029
Team,4,0,-,10000,8,634.8518000449985
Team,4,0,-,10000,9,567.0326999388635
Team,4,0,-,10000,10,525.3687999211252
Team,4,0,-,10000,11,589.0556999947876
Team,4,0,-,10000,12,536.084400024265
Team,4,0,-,10000,13,603.1023000832647
Team,4,0,-,10000,14,581.539100036025
Team,4,0,-,10000,15,607.5552999973297
Team,4,0,-,10000,16,512.6840001903474
Team,4,0,-,10000,17,614.522899966687
Team,4,0,-,10000,18,574.4077998679131
Team,4,0,-,10000,19,597.8719999548048
Team,4,0,-,10000,20,584.9025999195874
Team,4,0,-,10000,21,639.0050000045449
Team,4,0,-,10000,22,540.3122000861913
Team,4,0,-,10000,23,559.083899948746
Team,4,0,-,10000,24,663.2207999937236
Team,4,0,-,10000,25,597.68579993397
Team,4,0,-,10000,26,686.9334001094103
Team,4,0,-,10000,27,578.717399854213
Team,4,0,-,10000,28,620.2239999547601
Team,4,0,-,10000,29,545.6515001133084
