Table,Num Vars,Num Encrypted Vars,Encrypted fields,Rows,Run Id,Time(ms)
Team,4,0,-,2000,0,318.1517000775784
Team,4,0,-,2000,1,275.78180003911257
Team,4,0,-,2000,2,268.2905001565814
Team,4,0,-,2000,3,216.50570002384484
Team,4,0,-,2000,4,231.9521999452263
Team,4,0,-,2000,5,296.1230000946671
Team,4,0,-,2000,6,242.18189995735884
Team,4,0,-,2000,7,242.35609988681972
Team,4,0,-,2000,8,226.07920016162097
Team,4,0,-,2000,9,252.43759993463755
Team,4,0,-,2000,10,303.92750003375113
Team,4,0,-,2000,11,239.7207000758499
Team,4,0,-,2000,12,247.50189995393157
Team,4,0,-,2000,13,224.15809985250235
Team,4,0,-,2000,14,227.47340006753802
Team,4,0,-,2000,15,229.1957000270486
Team,4,0,-,2000,16,270.07259987294674
Team,4,0,-,2000,17,238.35320002399385
Team,4,0,-,2000,18,237.6497001387179
Team,4,0,-,2000,19,218.93649990670383
Team,4,0,-,2000,20,239.3656000494957
Team,4,0,-,2000,21,245.95159990713
Team,4,0,-,2000,22,262.0951000135392
Team,4,0,-,2000,23,238.00950008444488
Team,4,0,-,2000,24,218.5871999245137
Team,4,0,-,2000,25,230.48340016976
Team,4,0,-,2000,26,230.6389999575913
Team,4,0,-,2000,27,243.3966000098735
Team,4,0,-,2000,28,232.41430008783937
Team,4,0,-,2000,29,240.28539983555675
