Table,Num Vars,Num Encrypted Vars,Encrypted fields,Rows,Run Id,Time(ms)
Team,4,0,-,10,0,187.61160015128553
Team,4,0,-,10,1,186.0892998520285
Team,4,0,-,10,2,194.27169999107718
Team,4,0,-,10,3,191.05149991810322
Team,4,0,-,10,4,213.2584999781102
Team,4,0,-,10,5,188.19639994762838
Team,4,0,-,10,6,188.24920011684299
Team,4,0,-,10,7,192.03089992515743
Team,4,0,-,10,8,196.1353998631239
Team,4,0,-,10,9,190.05979993380606
Team,4,0,-,10,10,184.85309998504817
Team,4,0,-,10,11,185.51079998724163
Team,4,0,-,10,12,186.3943999633193
Team,4,0,-,10,13,198.08909995481372
Team,4,0,-,10,14,185.9794999472797
Team,4,0,-,10,15,196.3808999862522
Team,4,0,-,10,16,190.18509984016418
Team,4,0,-,10,17,194.08569997176528
Team,4,0,-,10,18,194.17060003615916
Team,4,0,-,10,19,192.5550999585539
Team,4,0,-,10,20,197.86860002204776
Team,4,0,-,10,21,191.9297999702394
Team,4,0,-,10,22,194.19869990088046
Team,4,0,-,10,23,190.11610001325607
Team,4,0,-,10,24,202.0716001279652
Team,4,0,-,10,25,196.35270000435412
Team,4,0,-,10,26,190.01640006899834
Team,4,0,-,10,27,196.26780017279088
Team,4,0,-,10,28,186.07249995693564
Team,4,0,-,10,29,190.92800002545118
