Table,Num Vars,Num Encrypted Vars,Encrypted fields,Rows,Run Id,Time(ms)
Team,4,0,-,100,0,201.0830999352038
Team,4,0,-,100,1,193.54519993066788
Team,4,0,-,100,2,197.0824000891298
Team,4,0,-,100,3,191.6309001389891
Team,4,0,-,100,4,195.13690005987883
Team,4,0,-,100,5,202.71720015443861
Team,4,0,-,100,6,197.63890001922846
Team,4,0,-,100,7,200.0835998915136
Team,4,0,-,100,8,189.8525001015514
Team,4,0,-,100,9,198.7012999597937
Team,4,0,-,100,10,202.71970005705953
Team,4,0,-,100,11,209.29070003330708
Team,4,0,-,100,12,191.8921999167651
Team,4,0,-,100,13,194.15250001475215
Team,4,0,-,100,14,198.29480000771582
Team,4,0,-,100,15,199.80520009994507
Team,4,0,-,100,16,190.39410003460944
Team,4,0,-,100,17,212.43960014544427
Team,4,0,-,100,18,196.34349993430078
Team,4,0,-,100,19,203.86560005135834
Team,4,0,-,100,20,195.75550011359155
Team,4,0,-,100,21,199.401100166142
Team,4,0,-,100,22,198.6122999805957
Team,4,0,-,100,23,190.36939996294677
Team,4,0,-,100,24,194.41350013948977
Team,4,0,-,100,25,209.7261999733746
Team,4,0,-,100,26,194.54709999263287
Team,4,0,-,100,27,202.4302000645548
Team,4,0,-,100,28,193.3325999416411
Team,4,0,-,100,29,203.95110012032092
