Table,Num Vars,Num Encrypted Vars,Encrypted fields,Rows,Run Id,Time(ms)
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,10000,0,504.2113000527024
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,10000,1,444.2530998494476
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,10000,2,559.227199992165
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,10000,3,465.64320009201765
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,10000,4,479.43369997665286
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,10000,5,731.540699955076
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,10000,6,479.60989992134273
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,10000,7,474.8058000113815
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,10000,8,459.11119994707406
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,10000,9,542.4807001836598
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,10000,10,480.02219991758466
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,10000,11,462.2528001200408
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,10000,12,530.1918000914156
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,10000,13,459.31030018255115
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,10000,14,479.10829982720315
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,10000,15,543.6879000626504
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,10000,16,468.5568001586944
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,10000,17,480.39759998209774
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,10000,18,466.44399990327656
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,10000,19,523.1631998904049
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,10000,20,464.72290018573403
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,10000,21,471.4412000030279
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,10000,22,522.5457998458296
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,10000,23,474.3636001367122
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,10000,24,470.2452998608351
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,10000,25,543.5282001271844
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,10000,26,460.6557998340577
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,10000,27,454.08149994909763
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,10000,28,483.5531997960061
Team Encryption,4,4,Name-Desc-Num_Hours-Is_Active,10000,29,520.7667998038232
