Table,Num Vars,Num Encrypted Vars,Encrypted fields,Rows,Run Id,Time(ms)
Shift,10,0,-,10,0,219.4827999919653
Shift,10,0,-,10,1,193.27739998698235
Shift,10,0,-,10,2,192.30059999972582
Shift,10,0,-,10,3,192.01550004072487
Shift,10,0,-,10,4,198.21169995702803
Shift,10,0,-,10,5,198.0908999685198
Shift,10,0,-,10,6,192.437999881804
Shift,10,0,-,10,7,187.68690014258027
Shift,10,0,-,10,8,186.3813998643309
Shift,10,0,-,10,9,185.99979998543859
Shift,10,0,-,10,10,184.03839995153248
Shift,10,0,-,10,11,188.34810005500913
Shift,10,0,-,10,12,186.956400051713
Shift,10,0,-,10,13,189.10799990408123
Shift,10,0,-,10,14,190.1795999146998
Shift,10,0,-,10,15,184.28259994834661
Shift,10,0,-,10,16,186.27980002202094
Shift,10,0,-,10,17,191.98479992337525
Shift,10,0,-,10,18,190.99529995582998
Shift,10,0,-,10,19,195.24429994635284
Shift,10,0,-,10,20,188.3458001539111
Shift,10,0,-,10,21,187.89970013312995
Shift,10,0,-,10,22,186.2240000627935
Shift,10,0,-,10,23,188.06790001690388
Shift,10,0,-,10,24,192.34050018712878
Shift,10,0,-,10,25,206.19089994579554
Shift,10,0,-,10,26,184.00839995592833
Shift,10,0,-,10,27,187.5132001005113
Shift,10,0,-,10,28,190.99159981124103
Shift,10,0,-,10,29,191.97999988682568
