Table,Num Vars,Num Encrypted Vars,Encrypted fields,Rows,Run Id,Time(ms)
Shift,10,0,-,100,0,200.2549001481384
Shift,10,0,-,100,1,200.1543000806123
Shift,10,0,-,100,2,204.58809984847903
Shift,10,0,-,100,3,203.93459987826645
Shift,10,0,-,100,4,209.15249991230667
Shift,10,0,-,100,5,199.29100014269352
Shift,10,0,-,100,6,205.8527001645416
Shift,10,0,-,100,7,200.32310020178556
Shift,10,0,-,100,8,210.19469993188977
Shift,10,0,-,100,9,200.0508001074195
Shift,10,0,-,100,10,200.07249992340803
Shift,10,0,-,100,11,198.66070011630654
Shift,10,0,-,100,12,217.92179998010397
Shift,10,0,-,100,13,205.96439996734262
Shift,10,0,-,100,14,210.79350006766617
Shift,10,0,-,100,15,207.6167999766767
Shift,10,0,-,100,16,200.5141000263393
Shift,10,0,-,100,17,201.68239995837212
Shift,10,0,-,100,18,208.31510005518794
Shift,10,0,-,100,19,202.10179989226162
Shift,10,0,-,100,20,202.5379000697285
Shift,10,0,-,100,21,204.68639978207648
Shift,10,0,-,100,22,203.44449998810887
Shift,10,0,-,100,23,208.82189995609224
Shift,10,0,-,100,24,202.23900000564754
Shift,10,0,-,100,25,205.28049999848008
Shift,10,0,-,100,26,200.08400012739003
Shift,10,0,-,100,27,198.1150999199599
Shift,10,0,-,100,28,200.1795000396669
Shift,10,0,-,100,29,204.33760015293956
