Table,Num Vars,Num Encrypted Vars,Encrypted fields,Rows,Run Id,Time(ms)
Shift Encryption,10,6,Cod-Desc-Created_By-Created_On-Updated_By-Updated_On,5000,0,4199.138999916613
Shift Encryption,10,6,Cod-Desc-Created_By-Created_On-Updated_By-Updated_On,5000,1,4197.640799917281
Shift Encryption,10,6,Cod-Desc-Created_By-Created_On-Updated_By-Updated_On,5000,2,4235.6183000374585
Shift Encryption,10,6,Cod-Desc-Created_By-Created_On-Updated_By-Updated_On,5000,3,4152.01329998672
Shift Encryption,10,6,Cod-Desc-Created_By-Created_On-Updated_By-Updated_On,5000,4,4298.948100069538
Shift Encryption,10,6,Cod-Desc-Created_By-Created_On-Updated_By-Updated_On,5000,5,4291.7811998631805
Shift Encryption,10,6,Cod-Desc-Created_By-Created_On-Updated_By-Updated_On,5000,6,4259.902100078762
Shift Encryption,10,6,Cod-Desc-Created_By-Created_On-Updated_By-Updated_On,5000,7,4036.8838999420404
Shift Encryption,10,6,Cod-Desc-Created_By-Created_On-Updated_By-Updated_On,5000,8,4103.15590002574
Shift Encryption,10,6,Cod-Desc-Created_By-Created_On-Updated_By-Updated_On,5000,9,4052.099599968642
Shift Encryption,10,6,Cod-Desc-Created_By-Created_On-Updated_By-Updated_On,5000,10,3986.310899956152
Shift Encryption,10,6,Cod-Desc-Created_By-Created_On-Updated_By-Updated_On,5000,11,4319.846200058237
Shift Encryption,10,6,Cod-Desc-Created_By-Created_On-Updated_By-Updated_On,5000,12,4120.040000183508
Shift Encryption,10,6,Cod-Desc-Created_By-Created_On-Updated_By-Updated_On,5000,13,4386.312999995425
Shift Encryption,10,6,Cod-Desc-Created_By-Created_On-Updated_By-Updated_On,5000,14,3992.3517999704927
Shift Encryption,10,6,Cod-Desc-Created_By-Created_On-Updated_By-Updated_On,5000,15,4321.759199956432
Shift Encryption,10,6,Cod-Desc-Created_By-Created_On-Updated_By-Updated_On,5000,16,3878.068800084293
Shift Encryption,10,6,Cod-Desc-Created_By-Created_On-Updated_By-Updated_On,5000,17,3992.731099948287
Shift Encryption,10,6,Cod-Desc-Created_By-Created_On-Updated_By-Updated_On,5000,18,3926.3817998580635
Shift Encryption,10,6,Cod-Desc-Created_By-Created_On-Updated_By-Updated_On,5000,19,4433.293299982324
Shift Encryption,10,6,Cod-Desc-Created_By-Created_On-Updated_By-Updated_On,5000,20,4324.598399922252
Shift Encryption,10,6,Cod-Desc-Created_By-Created_On-Updated_By-Updated_On,5000,21,4363.317999988794
Shift Encryption,10,6,Cod-Desc-Created_By-Created_On-Updated_By-Updated_On,5000,22,4116.560800001025
Shift Encryption,10,6,Cod-Desc-Created_By-Created_On-Updated_By-Updated_On,5000,23,4066.049500135705
Shift Encryption,10,6,Cod-Desc-Created_By-Created_On-Updated_By-Updated_On,5000,24,3939.1881998162717
Shift Encryption,10,6,Cod-Desc-Created_By-Created_On-Updated_By-Updated_On,5000,25,3940.0704000145197
Shift Encryption,10,6,Cod-Desc-Created_By-Created_On-Updated_By-Updated_On,5000,26,3999.9145998153836
Shift Encryption,10,6,Cod-Desc-Created_By-Created_On-Updated_By-Updated_On,5000,27,4198.791700182483
Shift Encryption,10,6,Cod-Desc-Created_By-Created_On-Updated_By-Updated_On,5000,28,4034.464200027287
Shift Encryption,10,6,Cod-Desc-Created_By-Created_On-Updated_By-Updated_On,5000,29,3862.8095001913607
