Table,Num Vars,Num Encrypted Vars,Encrypted fields,Rows,Run Id,Time(ms)
Shift,10,0,-,10000,0,567.5318997818977
Shift,10,0,-,10000,1,666.194099932909
Shift,10,0,-,10000,2,582.7655999455601
Shift,10,0,-,10000,3,604.566500056535
Shift,10,0,-,10000,4,615.3829998802394
Shift,10,0,-,10000,5,657.755000051111
Shift,10,0,-,10000,6,611.7487999144942
Shift,10,0,-,10000,7,578.9536000229418
Shift,10,0,-,10000,8,629.9137000460178
Shift,10,0,-,10000,9,568.0040000006557
Shift,10,0,-,10000,10,616.1799000110477
Shift,10,0,-,10000,11,598.9914000965655
Shift,10,0,-,10000,12,626.0017999447882
Shift,10,0,-,10000,13,621.3239000644535
Shift,10,0,-,10000,14,568.2508000172675
Shift,10,0,-,10000,15,646.3514000643045
Shift,10,0,-,10000,16,615.6071000732481
Shift,10,0,-,10000,17,605.7490999810398
Shift,10,0,-,10000,18,588.1078999955207
Shift,10,0,-,10000,19,643.0299000348896
Shift,10,0,-,10000,20,639.8537000641227
Shift,10,0,-,10000,21,673.4046000055969
Shift,10,0,-,10000,22,614.5500999409705
Shift,10,0,-,10000,23,562.5584998633713
Shift,10,0,-,10000,24,616.2690999917686
Shift,10,0,-,10000,25,584.6198999788612
Shift,10,0,-,10000,26,594.4484998472035
Shift,10,0,-,10000,27,629.7332998365164
Shift,10,0,-,10000,28,549.3199001066387
Shift,10,0,-,10000,29,598.3610001858324
